rental_id,duration,start_date,start_station_name,end_station_name,starting_latitude,starting_longitude,docks_count,ending_latitude,ending_longitude
115426407,780,2021-12-07 07:43:00.000000 UTC,"Tachbrook Street, Victoria","Embankment (Savoy), Strand",51.49211134,-0.138364847,16,51.50963123,-0.119047563
123205336,1320,2022-07-26 08:34:00.000000 UTC,"Cromer Street, Bloomsbury","Crosswall, Tower",51.528279,-0.11955857,28,51.51159481,-0.077121322
123328766,180,2022-07-29 07:57:00.000000 UTC,"Arundel Street, Temple","Drury Lane, Covent Garden",51.511726,-0.11385596,18,51.51477076,-0.12221963
115777511,360,2021-12-21 07:34:00.000000 UTC,"Imperial Wharf Station, Sands End","South Park, Sands End",51.474665,-0.18316517,25,51.46706414,-0.193502076
126616469,603,2022-11-08 08:30:00.000000 UTC,"Bermondsey Street, Bermondsey","Newgate Street , St. Paul's",51.49785559,-0.081608045,24,51.5154186,-0.098850915
127473565,2348,2022-12-14 07:17:00.000000 UTC,"Monier Road, Hackney Wick","Warwick Row, Westminster",51.5403115,-0.021630359,27,51.497998,-0.14296064
110970316,480,2021-08-05 07:25:00.000000 UTC,"Wormwood Street, Liverpool Street","New Globe Walk, Bankside",51.51615461,-0.082422399,16,51.5073853,-0.096440751
123843321,780,2022-08-10 08:49:00.000000 UTC,"Coram Street, Bloomsbury","Lambeth Palace Road, Waterloo",51.524,-0.12640984,29,51.5000891978,-0.116628700672
113584023,1080,2021-10-12 07:53:00.000000 UTC,"Houndsditch, Aldgate","Soho Square , Soho",51.514449,-0.077178979,28,51.51563144,-0.132328837
118823897,300,2022-04-11 07:54:00.000000 UTC,"Hewison Street, Old Ford","Cadogan Close, Victoria Park",51.533283,-0.028155,19,51.54211855,-0.028941601
115046394,960,2021-11-23 08:42:00.000000 UTC,"Finsbury Circus, Liverpool Street","Bermondsey Street, Bermondsey",51.51707521,-0.086685542,33,51.49785559,-0.081608045
105389953,1020,2021-02-15 08:42:00.000000 UTC,"Cleaver Street, Kennington","Phene Street, Chelsea",51.488105,-0.110121,17,51.48498496,-0.167919869
111108726,780,2021-08-10 08:45:00.000000 UTC,"Belgrave Square, Belgravia","De Vere Gardens, Kensington",51.49941247,-0.152317537,21,51.50173726,-0.184980612
114549240,420,2021-11-08 07:44:00.000000 UTC,"Horseferry Road, Westminster","Charles II Street, West End",51.49481649,-0.13045856,16,51.50844614,-0.131961389
126092591,1065,2022-10-19 08:45:00.000000 UTC,"Wapping High Street, Wapping","St. Katharine's Way, Tower",51.504904,-0.06797,20,51.505697,-0.070542
127457099,1297,2022-12-13 07:49:00.000000 UTC,"Collingham Gardens, Earl's Court","St. George Street, Mayfair",51.4916156,-0.186753859,14,51.51196,-0.142783033
114386806,480,2021-11-03 08:36:00.000000 UTC,"Seymour Place, Marylebone","Broadcasting House, Marylebone",51.520331,-0.163667,29,51.51811784,-0.144228881
109150287,600,2021-06-17 07:16:00.000000 UTC,"Waterloo Station 2, Waterloo","Store Street, Bloomsbury",51.50391973,-0.11342629,55,51.519572,-0.13214036
124952013,600,2022-09-07 07:44:00.000000 UTC,"Pont Street, Knightsbridge","Portman Square, Marylebone",51.4968865,-0.161203828,24,51.516204,-0.155525
118894884,300,2022-04-13 08:03:00.000000 UTC,"Clarkson Street, Bethnal Green","Twig Folly Bridge, Mile End",51.528692,-0.059091,31,51.530326,-0.042744
112732816,300,2021-09-20 08:01:00.000000 UTC,"Temple Gardens, Temple","Westminster Pier, Westminster",51.510981,-0.10832249,24,51.501513,-0.12382322
111948148,840,2021-09-01 07:11:00.000000 UTC,"Waterloo Road, South Bank","Leman Street, Aldgate",51.50486,-0.113001,15,51.51236389,-0.06954201
127577698,993,2022-12-21 08:52:00.000000 UTC,"Brandon Street, Walworth","New Fetter Lane, Holborn",51.489102,-0.0915489,22,51.517428,-0.107987
119690937,780,2022-05-04 07:13:00.000000 UTC,"Sopwith Way, Battersea Park","Drayton Gardens, West Chelsea",51.4811219398,-0.149035374873,30,51.487196,-0.179369
106068522,540,2021-03-17 07:52:00.000000 UTC,"Queen Street 1, Bank","Hatton Wall, Holborn",51.51155322,-0.0929401,22,51.5216612,-0.109006325
117671447,660,2022-03-07 07:51:00.000000 UTC,"Ansell House, Stepney","Palissy Street, Shoreditch",51.520019,-0.05438,41,51.526293,-0.073955
106203199,600,2021-03-22 08:12:00.000000 UTC,"Millbank Tower, Pimlico","Somerset House, Strand",51.49188409,-0.125674815,24,51.509943,-0.117619
121431166,840,2022-06-16 07:54:00.000000 UTC,"Waterloo Station 2, Waterloo","St. George Street, Mayfair",51.50391973,-0.11342629,55,51.51196,-0.142783033
104860174,1020,2021-01-07 08:03:00.000000 UTC,"Teviot Street, Poplar","Twig Folly Bridge, Mile End",51.518811,-0.011662,33,51.530326,-0.042744
112295273,9240,2021-09-09 08:57:00.000000 UTC,"Holden Street, Battersea","Edgware Road Station, Marylebone",51.4687905,-0.158230901,20,51.519968,-0.169774
106418196,360,2021-03-30 07:35:00.000000 UTC,"Guilford Street , Bloomsbury","Doric Way , Somers Town",51.52334672,-0.120202614,32,51.5288338,-0.132250369
126278761,392,2022-10-26 07:44:00.000000 UTC,"Caldwell Street, Stockwell","Ferndale Road, Brixton",51.477839,-0.116493,44,51.464019,-0.11578197
108109659,900,2021-05-24 07:15:00.000000 UTC,"Penywern Road, Earl's Court","Pont Street, Knightsbridge",51.49159394,-0.192369256,17,51.4968865,-0.161203828
110708781,960,2021-07-29 07:15:00.000000 UTC,"Clapham Common North Side, Clapham Common","Parson's Green , Parson's Green",51.46134382,-0.159322467,37,51.472817,-0.199783
127127524,228,2022-11-28 08:00:00.000000 UTC,"Queen Street 1, Bank","St. Bride Street, Holborn",51.51155322,-0.0929401,22,51.51505991,-0.10534448
122697366,240,2022-07-14 08:50:00.000000 UTC,"Imperial College, Knightsbridge","South Kensington Station, South Kensington",51.49942855,-0.179702476,21,51.494412,-0.173881
126592909,464,2022-11-07 08:07:00.000000 UTC,"Monier Road, Hackney Wick","Old Ford Road, Bethnal Green",51.5403115,-0.021630359,27,51.531127,-0.048017
107405463,240,2021-04-28 08:34:00.000000 UTC,"Hartington Road, Stockwell","Binfield Road, Stockwell",51.47787084,-0.126874471,35,51.47250956,-0.122831913
111988757,540,2021-09-02 08:17:00.000000 UTC,"Wright's Lane, Kensington","Shepherd's Bush Road North, Shepherd's Bush",51.50039792,-0.193068385,37,51.5015946,-0.222293381
105314818,300,2021-02-09 08:16:00.000000 UTC,"Wynne Road, Stockwell","Binfield Road, Stockwell",51.469217,-0.11268674,25,51.47250956,-0.122831913
124399801,1260,2022-08-23 08:43:00.000000 UTC,"Great Tower Street, Monument","Mostyn Grove, Bow",51.51048489,-0.082989638,24,51.530535,-0.025492
109267936,420,2021-06-21 08:40:00.000000 UTC,"Bramham Gardens, Earl's Court","Gloucester Road (Central), South Kensington",51.49016361,-0.19039362,29,51.49646288,-0.183289032
109882558,480,2021-07-08 07:33:00.000000 UTC,"Leonard Circus , Shoreditch","Braham Street, Aldgate",51.52469624,-0.084439283,43,51.51423368,-0.073537654
119658196,720,2022-05-03 08:48:00.000000 UTC,"George Street, Marylebone","Kensington Gore, Knightsbridge",51.517703,-0.154106,27,51.50143293,-0.178656971
119731471,840,2022-05-05 08:40:00.000000 UTC,"Kennington Road  , Vauxhall","Wellington Street , Strand",51.49571828,-0.110889274,36,51.51175646,-0.119643424
124399598,540,2022-08-23 08:40:00.000000 UTC,"Waterloo Station 1, Waterloo","Breams Buildings, Holborn",51.50402794,-0.11386436,36,51.51593725,-0.111778348
105152544,180,2021-01-28 07:54:00.000000 UTC,"Parsons Green Station, Parsons Green","St. Peter's Terrace, Fulham",51.475089,-0.201968,56,51.47893931,-0.208485293
112335688,600,2021-09-10 08:51:00.000000 UTC,"Waterloo Station 3, Waterloo","Bouverie Street, Temple",51.50379168,-0.11282408,35,51.51382102,-0.107927706
115904107,360,2021-12-30 07:49:00.000000 UTC,"Binfield Road, Stockwell","Stewart's Road, Wandsworth Road",51.47250956,-0.122831913,35,51.47311696,-0.137235175
109181619,300,2021-06-18 08:50:00.000000 UTC,"Braham Street, Aldgate","Royal London Hospital, Whitechapel",51.51423368,-0.073537654,34,51.518675,-0.06111
125637545,830,2022-10-04 07:11:00.000000 UTC,"Boston Place, Marylebone","William IV Street, Strand",51.522511,-0.162298,26,51.50946212,-0.124749274
116043345,480,2022-01-06 08:22:00.000000 UTC,"Rodney Road , Walworth","Cranmer Road, Stockwell",51.49148474,-0.090220911,24,51.479601,-0.11147178
107172528,1020,2021-04-21 08:41:00.000000 UTC,"Manbre Road, Hammersmith","Kensington Town Hall, Kensington",51.485743,-0.223616,28,51.50194596,-0.194392952
110071439,900,2021-07-13 08:16:00.000000 UTC,"Ravenscourt Park Station, Hammersmith","Queen's Gate, Kensington Gardens",51.49422354,-0.236769936,26,51.5017154373867,-0.1798541843891
110071508,540,2021-07-13 08:18:00.000000 UTC,"Osiers Road, Wandsworth","Putney Bridge Station, Fulham",51.46067005,-0.198735357,30,51.468814,-0.210279
111191474,480,2021-08-12 07:24:00.000000 UTC,"Westfield Southern Terrace ,Shepherd's Bush","Wright's Lane, Kensington",51.506256,-0.218337,29,51.50039792,-0.193068385
108730603,420,2021-06-08 08:03:00.000000 UTC,"Belgrave Road, Victoria","Page Street, Westminster",51.49320445,-0.144132875,29,51.493978,-0.127554
